,ast,bs,defr,dk,dkA,ef,fb,fg,fgA,fgtA,fo,foul,ft,ftA,gd,offr,pp,ppA,pscore,stl,tf,threep,threepA,to,wft,woft,rb,score,trueShooting,astRatio,rebRatio,home_away,gmkey,tcode
317,4.5000,0.0000,4.5000,0.0000,0.0000,0.5000,0.0000,5.5000,8.5000,10.5000,0.0000,3.5000,2.5000,4.0000,0.0000,2.5000,4.0000,6.5000,8.0000,1.5000,0.5000,0.5000,2.0000,3.5000,3.0000,0.5000,7.0000,15.0000,0.6643054187297821,24.964714527130127,427.9732246398926,2,S17G01N159,60
318,2.6667,0.0000,1.6667,1.3333,1.3333,0.0000,0.0000,4.0000,6.0000,7.3333,0.0000,2.0000,1.6667,2.3333,0.0000,0.6667,4.0000,5.6667,8.0000,0.6667,0.0000,0.3333,1.3333,2.3333,0.0000,2.0000,2.3333,10.6667,0.3877544701099396,48.53656276067098,197.01595052083334,1,S17G01N160,06
319,2.6667,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4.6667,5.6667,0.0000,1.6667,0.6667,0.6667,0.0000,1.0000,2.3333,2.3333,4.6667,0.6667,0.0000,1.0000,1.0000,2.6667,0.6667,1.0000,3.0000,9.6667,0.5465949773788452,20.398287455240887,140.83133188883463,2,S17G01N160,35
320,1.0000,0.3333,3.3333,0.0000,0.0000,0.0000,0.0000,4.6667,8.0000,8.3333,0.0000,2.3333,2.0000,2.3333,0.3333,2.0000,4.6667,7.0000,9.3333,1.3333,0.0000,0.0000,0.3333,2.0000,0.3333,2.0000,5.3333,11.3333,0.4026305278142293,16.666666666666668,424.0057067871094,2,S17G01N161,16
321,2.0000,1.0000,4.0000,1.0000,1.0000,0.0000,0.0000,7.0000,10.5000,13.5000,0.0000,2.5000,1.5000,2.0000,0.5000,3.5000,5.0000,6.5000,10.0000,3.0000,0.0000,1.5000,3.0000,1.0000,1.0000,1.5000,7.5000,20.0000,0.6995741426944733,11.067325592041016,568.0605773925781,1,S17G01N161,60
322,2.5000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,3.5000,8.0000,11.5000,0.0000,1.5000,5.0000,6.5000,0.0000,1.0000,3.5000,6.0000,7.0000,1.0000,0.0000,1.5000,3.5000,1.0000,1.0000,0.5000,7.0000,16.5000,0.6430338621139526,14.714113235473633,664.3855895996094,1,S17G01N162,10
323,1.6667,1.0000,4.0000,1.0000,1.0000,0.3333,0.0000,4.3333,7.3333,8.3333,0.0000,2.0000,0.6667,1.3333,0.0000,1.0000,4.0000,6.3333,8.0000,0.3333,0.3333,0.0000,1.0000,2.6667,1.0000,1.0000,5.0000,9.3333,0.37594648202260333,16.232227325439453,426.90484619140625,2,S17G01N162,65
324,2.0000,0.3333,3.0000,0.3333,0.3333,0.0000,0.0000,3.3333,5.6667,7.0000,0.0000,3.3333,5.0000,6.6667,0.0000,1.6667,2.6667,4.0000,5.3333,2.0000,0.0000,0.0000,1.3333,2.0000,2.0000,1.3333,4.6667,11.6667,0.5098229249318441,17.326254844665527,468.66077677408856,1,S17G01N163,30
325,1.3333,0.3333,3.0000,1.6667,1.6667,0.0000,0.0000,4.3333,6.0000,7.3333,0.0000,1.6667,1.6667,3.0000,0.3333,0.6667,4.0000,5.3333,8.0000,1.0000,0.0000,0.6667,1.3333,1.3333,1.3333,0.3333,3.6667,12.3333,0.4927073319753011,25.982794284820557,420.20640055338544,2,S17G01N163,70
326,2.6667,0.6667,3.0000,0.3333,0.3333,0.0000,0.0000,3.0000,4.6667,8.0000,0.0000,1.0000,4.3333,4.6667,0.0000,0.6667,2.6667,4.0000,5.3333,0.3333,0.0000,1.3333,3.3333,1.3333,0.3333,0.6667,3.6667,14.3333,0.7408784031867981,18.51916440327962,390.52659098307294,1,S17G01N164,35
327,2.3333,0.0000,3.3333,0.6667,0.6667,0.0000,0.0000,3.0000,7.6667,8.6667,0.0000,2.0000,1.0000,2.0000,0.0000,1.6667,3.0000,5.3333,6.0000,0.6667,0.0000,0.3333,1.0000,1.0000,1.0000,1.0000,5.0000,8.0000,0.4403769075870514,20.87555917104085,762.6228230794271,2,S17G01N164,55
328,1.0000,1.5000,4.0000,0.5000,0.5000,0.5000,0.0000,4.0000,8.0000,8.5000,0.0000,3.0000,2.5000,3.0000,0.0000,1.0000,3.0000,5.5000,6.0000,2.5000,0.5000,0.0000,0.5000,3.0000,1.0000,2.0000,5.0000,10.5000,0.5354503393173218,6.983240127563477,296.1766529083252,2,S17G01N165,16
329,3.5000,1.5000,3.0000,0.0000,0.0000,0.0000,0.0000,3.0000,5.5000,6.0000,0.0000,3.5000,1.0000,1.0000,0.5000,3.0000,3.0000,6.0000,6.0000,0.5000,0.0000,0.5000,0.5000,1.5000,1.5000,2.0000,6.0000,8.5000,0.6966911852359772,37.97042989730835,437.58304595947266,1,S17G01N165,50
330,0.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,0.0000,3.0000,1.0000,2.5000,0.0000,0.0000,0.5000,0.5000,1.0000,0.5000,0.0000,0.0000,0.5000,0.0000,1.5000,1.5000,1.5000,2.0000,0.3012048304080963,11.574073791503906,128.72996520996094,1,S17G01N166,06
331,1.3333,0.6667,3.3333,0.3333,0.6667,0.0000,0.0000,3.0000,4.3333,7.0000,0.0000,2.6667,0.0000,0.0000,0.0000,1.0000,2.0000,2.6667,4.0000,0.6667,0.0000,0.6667,2.6667,3.0000,2.3333,0.3333,4.3333,8.0000,0.5833333333333334,12.145261923472086,390.38214111328125,2,S17G01N166,65
332,3.0000,1.0000,4.5000,0.5000,0.5000,0.0000,0.0000,4.5000,5.5000,8.5000,0.0000,1.0000,3.5000,5.0000,0.0000,1.5000,2.0000,2.5000,4.0000,1.0000,0.0000,1.0000,3.0000,0.5000,1.0000,0.0000,6.0000,15.5000,0.7400655746459961,21.8179349899292,558.1569747924805,2,S17G01N167,10
333,1.3333,0.3333,4.0000,0.3333,0.3333,0.0000,0.0000,2.0000,4.0000,4.6667,0.0000,2.3333,2.3333,3.0000,0.0000,0.3333,1.3333,2.0000,2.6667,0.0000,0.0000,0.0000,0.6667,0.6667,1.6667,0.6667,4.3333,6.3333,0.4036371906598409,21.085330645243328,638.6113993326823,1,S17G01N167,30
334,2.3333,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,1.0000,2.3333,5.0000,0.0000,2.0000,1.6667,2.0000,0.0000,0.3333,0.6667,1.6667,1.3333,0.3333,0.0000,1.6667,2.6667,1.3333,0.3333,1.6667,1.0000,8.6667,0.4091554780801137,10.664229075113932,92.94086201985677,2,S17G01N168,55
335,0.3333,0.6667,2.0000,0.6667,0.6667,0.0000,0.0000,3.6667,4.0000,4.0000,0.0000,1.0000,2.0000,3.3333,0.0000,0.6667,3.6667,4.0000,7.3333,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333,0.6667,2.6667,9.3333,0.6147186160087585,33.333333333333336,156.09756469726562,1,S17G01N168,70
336,2.3333,1.0000,4.3333,0.6667,0.6667,0.0000,0.0000,5.0000,8.3333,10.3333,0.0000,3.3333,3.3333,4.0000,0.3333,2.6667,4.3333,7.0000,8.6667,1.3333,0.0000,0.3333,2.0000,1.3333,1.3333,2.0000,7.0000,14.3333,0.5155313313007355,24.60548210144043,502.4554138183594,1,S17G01N169,16
337,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,0.0000,0.6667,0.0000,0.3333,0.0000,0.3333,0.6667,0.6667,1.3333,0.0000,0.0000,0.0000,0.3333,0.6667,0.0000,0.6667,0.6667,1.3333,0.2732240358988444,11.11111068725586,340.22987874348956,2,S17G01N169,35
338,1.0000,1.5000,3.0000,0.0000,0.0000,0.0000,0.0000,2.5000,4.5000,4.5000,0.0000,1.5000,2.5000,2.5000,0.0000,3.5000,2.5000,4.5000,5.0000,0.0000,0.0000,0.0000,0.0000,2.5000,1.5000,0.0000,6.5000,7.5000,0.3348214328289032,50.0,385.00238037109375,2,S17G01N170,50
339,1.3333,1.0000,2.3333,0.0000,0.0000,0.3333,0.0000,4.3333,5.6667,6.6667,0.0000,3.3333,5.6667,8.0000,0.0000,2.3333,4.3333,5.6667,8.6667,1.0000,0.3333,0.6667,1.0000,1.3333,2.3333,1.0000,4.6667,16.3333,0.796468456586202,7.650264422098796,360.4660288492839,1,S17G01N170,60
340,1.0000,0.0000,2.5000,1.0000,1.0000,0.0000,0.0000,2.5000,4.0000,4.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,2.5000,3.5000,5.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,3.5000,6.0000,0.3378378450870514,7.763975143432617,409.2485656738281,2,S17G01N171,06
341,3.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,2.5000,6.0000,8.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.0000,2.5000,5.0000,5.0000,0.5000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,3.5000,8.5000,0.2585158050060272,12.274958610534668,232.23992919921875,1,S17G01N171,10
342,1.6667,0.6667,4.3333,0.0000,0.0000,0.0000,0.0000,2.6667,5.0000,7.6667,0.0000,3.0000,1.0000,1.0000,0.0000,1.0000,2.0000,3.3333,4.0000,1.3333,0.0000,0.6667,2.6667,1.6667,2.0000,1.0000,5.3333,8.3333,0.4910983939965566,14.354889869689941,616.1312459309896,2,S17G01N172,30
343,2.0000,0.0000,0.3333,0.3333,0.3333,0.0000,0.0000,0.3333,2.0000,2.3333,0.0000,0.3333,2.6667,4.0000,0.0000,1.3333,0.3333,2.0000,0.6667,1.6667,0.0000,0.3333,0.3333,0.6667,0.3333,0.0000,1.6667,4.3333,0.5584668318430582,22.68113136291504,477.98032633463544,1,S17G01N172,55
344,1.3333,1.3333,2.6667,0.3333,0.3333,0.0000,0.0000,2.0000,3.6667,5.0000,0.0000,2.0000,0.6667,0.6667,0.0000,1.0000,2.0000,3.3333,4.0000,0.3333,0.0000,0.0000,1.3333,0.6667,1.0000,1.0000,3.6667,4.6667,0.488612840572993,17.035281499226887,524.3749796549479,2,S17G01N173,60
345,3.0000,2.0000,6.3333,0.3333,0.6667,0.0000,0.0000,5.6667,9.6667,12.3333,0.0000,1.0000,1.0000,1.3333,0.0000,1.6667,4.0000,7.0000,8.0000,0.3333,0.0000,1.3333,2.6667,1.3333,0.6667,0.3333,8.0000,16.3333,0.6011058489481608,21.61751365661621,621.5284118652344,1,S17G01N173,65
346,2.3333,0.3333,3.6667,0.6667,0.6667,0.0000,0.0000,4.0000,8.3333,10.0000,0.0000,2.6667,4.0000,6.6667,0.0000,3.6667,3.6667,7.3333,7.3333,0.3333,0.0000,0.0000,1.6667,0.6667,1.6667,1.0000,7.3333,12.0000,0.359607736269633,11.537479400634766,1056.23291015625,1,S17G01N174,35
347,3.5000,2.5000,3.5000,1.5000,1.5000,0.0000,0.0000,3.5000,6.0000,6.0000,0.0000,4.0000,2.5000,4.0000,0.0000,2.0000,3.0000,5.0000,6.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.5000,1.5000,5.5000,9.5000,0.32713499665260315,28.04368019104004,534.9788703918457,2,S17G01N174,65
348,4.0000,0.0000,2.3333,0.0000,0.0000,0.0000,0.0000,1.3333,3.0000,5.6667,0.0000,3.3333,0.3333,0.6667,0.0000,1.3333,0.6667,2.0000,1.3333,1.0000,0.0000,1.0000,2.6667,1.0000,1.3333,2.0000,3.6667,6.0000,0.34678194920221966,29.229480743408203,516.4246012369791,2,S17G01N175,10
349,1.3333,1.6667,3.3333,0.6667,0.6667,0.0000,0.0000,3.6667,5.3333,6.6667,0.0000,2.6667,0.6667,1.6667,0.0000,1.3333,3.6667,5.3333,7.3333,0.0000,0.0000,0.6667,1.3333,2.0000,1.3333,1.3333,4.6667,10.0000,0.4930041233698527,12.397372563680014,282.5904134114583,1,S17G01N175,50
350,0.5000,0.5000,4.5000,0.5000,0.5000,0.0000,0.0000,5.0000,6.5000,10.5000,0.0000,1.5000,5.0000,7.5000,0.0000,4.0000,4.0000,5.5000,8.0000,0.5000,0.0000,2.0000,4.0000,2.5000,0.5000,1.0000,8.5000,21.0000,0.7689417898654938,3.720238208770752,591.3955268859863,1,S17G01N176,16
351,3.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,3.6667,6.3333,9.0000,0.0000,2.6667,3.0000,4.0000,0.0000,1.3333,3.3333,5.0000,6.6667,0.6667,0.0000,2.0000,2.6667,1.6667,1.3333,1.3333,3.3333,16.3333,0.5167887409528097,13.300585746765137,237.25983683268228,2,S17G01N176,55
352,1.3333,0.0000,1.6667,0.0000,0.0000,0.0000,0.0000,1.6667,4.0000,4.3333,0.0000,1.3333,0.6667,0.6667,0.3333,0.6667,1.0000,1.6667,2.0000,0.0000,0.0000,0.0000,0.3333,1.3333,0.6667,0.6667,2.3333,4.0000,0.18382352590560913,14.257504145304361,190.74795532226562,2,S17G01N177,30
353,2.3333,0.0000,2.6667,0.0000,0.0000,0.0000,0.0000,6.3333,8.6667,9.0000,0.0000,3.6667,1.6667,3.0000,0.0000,1.3333,4.0000,5.6667,8.0000,0.0000,0.0000,0.0000,0.3333,1.3333,2.0000,1.6667,4.0000,14.3333,0.7094604174296061,17.14563735326131,362.4960428873698,1,S17G01N177,60
354,1.0000,1.0000,2.6667,0.3333,0.3333,0.0000,0.0000,2.6667,4.0000,6.6667,0.0000,2.3333,2.3333,2.6667,0.3333,0.3333,2.0000,2.3333,4.0000,0.6667,0.0000,1.3333,2.6667,2.0000,1.0000,1.3333,3.0000,11.6667,0.5464394887288412,18.90680996576945,410.80535380045575,1,S17G01N178,06
355,3.5000,0.5000,3.5000,0.0000,0.0000,0.0000,0.0000,3.0000,5.0000,5.5000,0.0000,3.0000,1.5000,3.0000,0.0000,5.0000,3.0000,4.0000,6.0000,1.0000,0.0000,0.5000,0.5000,0.0000,2.0000,1.0000,8.5000,9.0000,0.6520004868507385,32.2828311920166,501.5646057128906,2,S17G01N178,50
356,2.6667,0.0000,2.3333,0.0000,0.0000,0.0000,0.0000,3.0000,5.6667,7.3333,0.0000,2.3333,5.3333,7.0000,0.0000,0.3333,2.3333,3.6667,4.6667,1.3333,0.0000,0.6667,1.6667,1.3333,1.3333,1.0000,2.6667,13.3333,0.6763470073541006,16.760239601135254,260.4874839782715,2,S17G01N179,10
357,1.0000,1.0000,3.5000,0.0000,0.0000,0.0000,0.0000,6.0000,9.0000,9.0000,0.0000,1.0000,1.0000,2.0000,0.0000,2.5000,6.0000,9.0000,12.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,6.0000,13.0000,0.32894736528396606,4.595588207244873,358.96453857421875,1,S17G01N179,70
358,0.6667,0.0000,1.6667,0.6667,0.6667,0.0000,0.0000,4.0000,6.6667,7.0000,0.0000,2.6667,1.3333,1.6667,0.0000,3.0000,3.6667,5.0000,7.3333,0.0000,0.0000,0.0000,0.3333,1.3333,1.3333,1.3333,4.6667,9.3333,0.30476191143194836,5.9027778307596845,283.5443115234375,2,S17G01N180,50
359,2.6667,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.3333,4.3333,6.6667,0.0000,3.3333,1.0000,1.0000,0.0000,0.6667,1.6667,2.0000,3.3333,1.6667,0.0000,0.3333,2.3333,2.3333,2.3333,1.0000,1.6667,6.6667,0.3975127140680949,39.59899775187174,173.3118158976237,1,S17G01N180,65
360,0.6667,0.0000,1.3333,0.0000,0.0000,0.0000,0.0000,2.0000,3.6667,6.0000,0.0000,2.0000,4.0000,4.3333,0.0000,0.6667,1.3333,2.3333,2.6667,1.6667,0.0000,0.6667,2.3333,0.6667,1.3333,0.6667,2.0000,10.0000,0.6296262542406718,2.7824150721232095,448.3187535603841,2,S17G01N181,10
361,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000,1.0000,0.5000,0.5000,0.5000,1.5000,0.375,50.0,288.18896484375,1,S17G01N181,70
362,3.3333,1.0000,4.3333,0.6667,1.0000,0.0000,0.0000,2.6667,6.3333,9.3333,0.0000,3.0000,2.6667,3.3333,0.0000,0.6667,2.6667,5.6667,5.3333,0.6667,0.0000,1.0000,3.0000,1.6667,1.3333,1.6667,5.0000,11.0000,0.49712643027305603,29.047618865966797,541.1565856933594,2,S17G01N182,06
363,1.6667,0.0000,2.6667,0.3333,0.3333,0.0000,0.0000,1.0000,3.3333,4.6667,0.0000,0.6667,0.6667,0.6667,0.0000,1.0000,0.3333,2.3333,0.6667,1.3333,0.0000,0.0000,1.3333,0.6667,0.3333,0.3333,3.6667,2.6667,0.31328751146793365,18.518517812093098,713.2872619628906,1,S17G01N182,55
364,0.5000,0.0000,2.5000,1.0000,1.0000,0.0000,0.0000,2.0000,4.5000,4.5000,0.0000,1.0000,1.5000,2.5000,0.0000,0.5000,1.5000,3.5000,3.0000,1.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,3.0000,5.5000,0.2455357164144516,25.0,292.55078125,2,S17G01N183,16
365,1.6667,0.3333,3.6667,0.0000,0.3333,0.0000,0.0000,3.3333,7.0000,7.6667,0.0000,2.0000,2.0000,2.3333,0.0000,2.3333,3.0000,5.3333,6.0000,0.3333,0.0000,0.6667,0.6667,1.6667,1.0000,1.0000,6.0000,10.6667,0.5629426836967468,13.57238737742106,564.2066141764323,1,S17G01N183,60
366,0.6667,0.3333,4.0000,0.3333,0.3333,0.0000,0.0000,3.6667,5.0000,10.0000,0.0000,2.0000,0.3333,1.3333,0.0000,2.6667,3.0000,4.0000,6.0000,0.0000,0.0000,2.0000,5.0000,1.0000,1.3333,0.6667,6.6667,13.6667,0.6803278724352518,5.058677673339844,717.2816060384115,1,S17G01N184,10
367,1.0000,0.3333,2.3333,0.0000,0.0000,0.3333,0.0000,3.3333,6.0000,6.0000,0.0000,1.3333,2.0000,2.3333,0.3333,2.0000,3.3333,5.6667,6.6667,0.0000,0.3333,0.0000,0.0000,1.6667,0.3333,1.0000,4.3333,8.6667,0.2055660883585612,3.43878968556722,321.2355143229167,2,S17G01N184,35
368,2.0000,1.0000,2.3333,1.0000,1.0000,0.0000,0.0000,4.6667,9.3333,10.3333,0.0000,3.0000,1.0000,1.3333,0.0000,1.3333,2.6667,6.0000,5.3333,0.3333,0.0000,0.3333,1.0000,1.3333,1.3333,1.6667,3.6667,11.3333,0.3143819471200307,9.608491579691568,215.50975036621094,2,S17G01N185,30
369,1.0000,0.6667,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3.3333,4.0000,0.0000,2.3333,0.3333,1.3333,0.0000,1.6667,2.0000,3.0000,4.0000,0.0000,0.0000,0.3333,0.6667,0.6667,0.3333,2.0000,2.6667,5.3333,0.3481642206509908,10.844917933146158,278.8782246907552,1,S17G01N185,50
370,0.6667,1.0000,2.6667,0.3333,0.3333,0.0000,0.0000,2.6667,4.6667,5.6667,0.0000,1.6667,0.6667,1.0000,0.0000,1.6667,2.0000,3.6667,4.0000,0.3333,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,4.3333,9.0000,0.9810606042544047,9.523809432983398,540.4639994303385,2,S17G01N186,65
371,1.6667,0.6667,2.0000,1.0000,1.0000,0.0000,0.0000,3.6667,8.0000,9.0000,0.0000,1.0000,1.0000,1.3333,0.0000,3.0000,3.6667,7.3333,7.3333,0.6667,0.0000,0.3333,1.0000,0.3333,0.3333,0.6667,5.0000,9.3333,0.30806970596313477,24.810213088989258,710.7319946289062,1,S17G01N186,70
372,2.0000,0.0000,3.3333,1.0000,1.0000,0.0000,0.0000,3.6667,7.0000,8.6667,0.0000,1.6667,1.0000,2.3333,0.0000,4.0000,3.3333,5.0000,6.6667,1.3333,0.0000,0.3333,1.6667,1.0000,1.0000,0.6667,7.3333,9.3333,0.2865705688794454,11.834136327107748,673.4089152018229,2,S17G01N187,16
373,1.3333,1.0000,6.0000,1.0000,1.3333,0.0000,0.0000,3.0000,6.3333,7.3333,0.0000,3.0000,3.3333,3.6667,0.0000,1.6667,2.3333,3.6667,4.6667,1.0000,0.0000,0.3333,1.0000,2.0000,1.3333,1.6667,7.6667,10.3333,0.39821479717890423,8.711693922678629,608.6912841796875,1,S17G01N187,35
374,0.3333,0.3333,1.6667,0.6667,0.6667,0.0000,0.0000,3.0000,6.0000,6.3333,0.0000,1.3333,0.3333,0.6667,0.0000,1.3333,2.6667,5.0000,5.3333,0.6667,0.0000,0.0000,0.3333,1.0000,0.3333,1.0000,3.0000,6.3333,0.1875987450281779,1.7655367851257324,221.93146260579428,1,S17G01N188,30
375,0.6667,0.3333,4.3333,0.0000,0.0000,0.3333,0.0000,1.3333,5.3333,5.6667,0.0000,1.6667,0.6667,1.3333,0.0000,3.0000,1.0000,3.3333,2.0000,1.0000,0.3333,0.3333,0.3333,1.0000,0.6667,1.0000,7.3333,4.3333,0.43023255467414856,10.210210164388021,505.0772705078125,2,S17G01N188,55
376,1.3333,0.3333,1.3333,0.6667,0.6667,0.0000,0.0000,3.0000,4.0000,5.6667,0.0000,2.0000,1.3333,3.0000,0.0000,0.6667,2.3333,2.6667,4.6667,1.3333,0.0000,0.0000,1.6667,1.3333,1.3333,0.6667,2.0000,7.3333,0.44322510560353595,17.06268072128296,190.75157674153647,1,S17G01N189,06
377,1.0000,0.6667,2.6667,0.0000,0.0000,0.0000,0.0000,3.0000,5.0000,6.3333,0.0000,2.6667,2.3333,2.3333,0.0000,2.3333,2.0000,3.0000,4.0000,0.6667,0.0000,0.6667,1.3333,1.0000,2.3333,0.3333,5.0000,10.3333,0.6975751320521036,9.561965624491373,511.33305740356445,2,S17G01N189,60
378,3.0000,1.5000,3.5000,0.0000,0.0000,0.0000,0.0000,1.5000,6.5000,8.5000,0.0000,1.0000,1.0000,1.0000,0.0000,3.5000,1.5000,6.5000,3.0000,0.5000,0.0000,0.5000,2.0000,1.0000,0.0000,1.0000,7.0000,5.5000,0.3081831857562065,22.742554664611816,694.2312927246094,1,S17G01N190,50
379,3.0000,0.3333,4.3333,0.0000,0.0000,0.0000,0.0000,2.0000,6.0000,7.6667,0.0000,2.0000,2.0000,2.0000,0.0000,3.0000,1.3333,4.6667,2.6667,0.3333,0.0000,1.0000,1.6667,0.6667,0.6667,1.3333,7.3333,9.0000,0.5944593250751495,28.22303009033203,1146.9719950358074,2,S17G01N190,60
380,2.0000,0.3333,2.3333,0.0000,0.0000,0.0000,0.0000,3.0000,4.6667,6.0000,0.0000,3.6667,0.6667,0.6667,0.0000,1.6667,2.3333,3.6667,4.6667,1.6667,0.0000,0.0000,1.3333,1.0000,2.0000,1.6667,4.0000,6.6667,0.4189113477865855,21.146953264872234,269.46270751953125,1,S17G01N191,55
381,1.0000,1.0000,3.0000,0.5000,1.0000,0.0000,0.0000,3.0000,6.5000,6.5000,0.0000,2.0000,1.0000,2.0000,0.0000,1.5000,3.0000,6.5000,6.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.5000,0.5000,4.5000,7.0000,0.25436046719551086,28.17258882522583,267.8916015625,2,S17G01N191,70
382,1.0000,0.6667,1.3333,0.0000,0.0000,0.0000,0.0000,1.6667,3.0000,3.6667,0.0000,1.3333,1.6667,3.0000,0.0000,0.3333,1.3333,2.0000,2.6667,0.3333,0.0000,0.6667,0.6667,0.6667,1.0000,0.3333,1.6667,7.0000,0.5018777648607889,23.280423482259113,193.97369384765625,1,S17G01N192,06
383,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.6667,0.0000,1.3333,0.3333,0.6667,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1.0000,0.6667,0.3333,0.05787036816279093,33.333333333333336,110.02865600585938,2,S17G01N192,65
384,0.6667,0.3333,1.3333,0.3333,0.3333,0.0000,0.0000,1.0000,2.0000,2.6667,0.0000,0.6667,0.6667,1.0000,0.0000,0.6667,1.0000,1.3333,2.0000,0.0000,0.0000,0.3333,0.6667,0.3333,0.3333,0.3333,2.0000,3.6667,0.592592587073644,16.666666666666668,498.2144775390625,2,S17G01N193,10
385,2.0000,1.0000,4.0000,0.5000,0.5000,0.0000,0.0000,2.5000,5.5000,6.0000,0.0000,3.5000,0.5000,1.0000,0.0000,1.0000,1.5000,3.5000,3.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,3.0000,5.0000,5.5000,0.4470720738172531,25.0,418.9525604248047,1,S17G01N193,16
386,1.0000,0.5000,8.5000,0.0000,0.0000,0.5000,0.0000,6.5000,15.0000,15.5000,0.0000,2.0000,5.0000,6.0000,0.5000,2.5000,4.0000,10.5000,8.0000,0.0000,0.5000,0.0000,0.5000,4.5000,1.5000,0.5000,11.0000,18.0000,0.4864327013492584,4.595588207244873,944.4309997558594,2,S17G01N194,30
387,1.5000,0.0000,4.5000,0.5000,0.5000,0.0000,0.0000,1.5000,3.5000,5.5000,0.0000,3.0000,2.0000,3.0000,1.0000,0.5000,1.0000,3.0000,2.0000,1.0000,0.0000,1.5000,2.0000,2.5000,0.0000,3.0000,5.0000,9.5000,0.7151185274124146,15.17975640296936,682.3720703125,1,S17G01N194,70
388,1.0000,0.0000,2.3333,0.3333,0.3333,0.0000,0.0000,1.6667,3.0000,4.3333,0.0000,1.3333,0.6667,0.6667,0.0000,1.0000,1.0000,2.3333,2.0000,0.3333,0.0000,0.0000,1.3333,1.3333,0.3333,1.0000,3.3333,4.0000,0.3543543616930644,19.254658381144207,510.00586954752606,1,S17G01N195,35
389,4.0000,0.5000,3.0000,0.0000,0.0000,0.0000,0.0000,2.0000,5.5000,7.0000,0.0000,1.5000,2.0000,3.0000,0.0000,1.0000,2.0000,3.5000,4.0000,1.0000,0.0000,0.5000,1.5000,1.0000,0.0000,1.5000,4.0000,7.5000,0.4548040181398392,28.226710319519043,435.2792510986328,2,S17G01N195,60
390,1.0000,1.0000,4.0000,2.0000,2.5000,0.0000,0.0000,7.0000,12.0000,13.0000,0.0000,3.0000,2.0000,2.0000,0.0000,2.5000,6.5000,9.5000,13.0000,4.0000,0.0000,0.0000,1.0000,1.0000,1.5000,1.5000,6.5000,16.0000,0.4295254722237587,12.5,617.8458862304688,2,S17G01N196,06
391,1.0000,1.0000,2.6667,0.6667,1.0000,0.0000,0.0000,3.6667,5.6667,7.3333,0.0000,3.0000,1.0000,1.0000,0.0000,2.3333,3.3333,5.3333,6.6667,0.0000,0.0000,0.3333,1.6667,1.0000,1.6667,1.3333,5.0000,9.3333,0.40723633766174316,16.640419960021973,651.1696980794271,1,S17G01N196,10
392,0.0000,0.6667,5.3333,0.6667,0.6667,0.0000,0.0000,2.3333,5.6667,7.0000,0.0000,1.3333,1.3333,3.0000,0.6667,1.3333,2.0000,3.3333,4.0000,1.3333,0.0000,0.0000,1.3333,1.3333,0.0000,1.3333,6.6667,6.0000,0.20026720066865286,0.0,469.1614583333333,2,S17G01N197,16
393,1.0000,0.0000,2.0000,0.0000,0.0000,0.3333,0.0000,0.0000,1.6667,2.3333,0.0000,2.0000,0.0000,0.0000,0.0000,1.3333,0.0000,1.6667,0.0000,0.3333,0.3333,0.0000,0.6667,0.6667,1.3333,0.6667,3.3333,0.0000,0.0,16.666666666666668,743.6708577473959,1,S17G01N197,65
394,3.5000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,4.5000,7.0000,7.0000,0.0000,1.0000,1.5000,1.5000,0.5000,0.0000,3.0000,3.5000,6.0000,1.0000,0.0000,0.0000,0.0000,2.5000,0.5000,0.5000,2.0000,10.5000,0.34268930554389954,29.002192497253418,98.0,1,S17G01N198,30
